id,plot,exposition,side,block,location,locationAbb,locationYear,longitude,latitude,riverkm,distanceRiver,constructionYear,botanist,conf.low,conf.high,PC1soil,PC2soil,PC3soil,PC1constructionYear,PC2constructionYear,PC3constructionYear,B,C,D,comparison,presabu
X61_o_2017,61,north,water,31,Muehlheim-Ruckasing,MUE,MUE-2007,4575179,5398153,2269,70.1,2007,Jakob_Huber_Simon_Reith_Jakob_Strak,241,241,0.0853,0.6031,0.171,0.0508,-0.8398,0.8966,0.175,0.2648,0.4399,1719,abundance
X61_o_2017,61,north,water,31,Muehlheim-Ruckasing,MUE,MUE-2007,4575179,5398153,2269,70.1,2007,Jakob_Huber_Simon_Reith_Jakob_Strak,241,241,0.0853,0.6031,0.171,0.0508,-0.8398,0.8966,0.0466,0.1725,0.2191,1721,abundance
X62_m_2017,62,south,land,31,Muehlheim-Ruckasing,MUE,MUE-2007,4575175,5398141,2269,81.5,2007,Jakob_Huber,245,245,0.7096,0.6655,-0.4355,0.0508,-0.8398,0.8966,0.1081,0.0811,0.1892,1718,presence
X62_m_2017,62,south,land,31,Muehlheim-Ruckasing,MUE,MUE-2007,4575175,5398141,2269,81.5,2007,Jakob_Huber,245,245,0.7096,0.6655,-0.4355,0.0508,-0.8398,0.8966,0.0769,0.1538,0.2308,1819,presence
X62_m_2017,62,south,land,31,Muehlheim-Ruckasing,MUE,MUE-2007,4575175,5398141,2269,81.5,2007,Jakob_Huber,245,245,0.7096,0.6655,-0.4355,0.0508,-0.8398,0.8966,0.3143,0.1143,0.4286,1921,presence
X62_m_2017,62,south,land,31,Muehlheim-Ruckasing,MUE,MUE-2007,4575175,5398141,2269,81.5,2007,Jakob_Huber,245,245,0.7096,0.6655,-0.4355,0.0508,-0.8398,0.8966,0.1,0.15,0.25,1719,presence
X62_m_2017,62,south,land,31,Muehlheim-Ruckasing,MUE,MUE-2007,4575175,5398141,2269,81.5,2007,Jakob_Huber,245,245,0.7096,0.6655,-0.4355,0.0508,-0.8398,0.8966,0.2424,0.0909,0.3333,1721,presence
X62_m_2017,62,south,land,31,Muehlheim-Ruckasing,MUE,MUE-2007,4575175,5398141,2269,81.5,2007,Jakob_Huber,245,245,0.7096,0.6655,-0.4355,0.0508,-0.8398,0.8966,0.063,0.1904,0.2534,1718,abundance
X62_m_2017,62,south,land,31,Muehlheim-Ruckasing,MUE,MUE-2007,4575175,5398141,2269,81.5,2007,Jakob_Huber,245,245,0.7096,0.6655,-0.4355,0.0508,-0.8398,0.8966,0.0865,0.0858,0.1723,1819,abundance
X62_m_2017,62,south,land,31,Muehlheim-Ruckasing,MUE,MUE-2007,4575175,5398141,2269,81.5,2007,Jakob_Huber,245,245,0.7096,0.6655,-0.4355,0.0508,-0.8398,0.8966,0.3688,0.1013,0.47,1921,abundance
X62_m_2017,62,south,land,31,Muehlheim-Ruckasing,MUE,MUE-2007,4575175,5398141,2269,81.5,2007,Jakob_Huber,245,245,0.7096,0.6655,-0.4355,0.0508,-0.8398,0.8966,0.0488,0.1755,0.2243,1719,abundance
X62_m_2017,62,south,land,31,Muehlheim-Ruckasing,MUE,MUE-2007,4575175,5398141,2269,81.5,2007,Jakob_Huber,245,245,0.7096,0.6655,-0.4355,0.0508,-0.8398,0.8966,0.3917,0.2461,0.6378,1721,abundance
X63_m_2017,63,south,water,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543373,5418240,2319,109.8,2008,Jakob_Huber_Jakob_Strak,249,249,0.1558,0.716,0.3969,-0.7514,-0.1115,0.3944,0.1471,0.1765,0.3235,1718,presence
X63_m_2017,63,south,water,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543373,5418240,2319,109.8,2008,Jakob_Huber_Jakob_Strak,249,249,0.1558,0.716,0.3969,-0.7514,-0.1115,0.3944,0.1096,0.1507,0.2603,1819,presence
X63_m_2017,63,south,water,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543373,5418240,2319,109.8,2008,Jakob_Huber_Jakob_Strak,249,249,0.1558,0.716,0.3969,-0.7514,-0.1115,0.3944,0.4,0.1333,0.5333,1921,presence
X63_m_2017,63,south,water,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543373,5418240,2319,109.8,2008,Jakob_Huber_Jakob_Strak,249,249,0.1558,0.716,0.3969,-0.7514,-0.1115,0.3944,0.0845,0.1549,0.2394,1719,presence
X63_m_2017,63,south,water,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543373,5418240,2319,109.8,2008,Jakob_Huber_Jakob_Strak,249,249,0.1558,0.716,0.3969,-0.7514,-0.1115,0.3944,0.3455,0.1455,0.4909,1721,presence
X63_m_2017,63,south,water,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543373,5418240,2319,109.8,2008,Jakob_Huber_Jakob_Strak,249,249,0.1558,0.716,0.3969,-0.7514,-0.1115,0.3944,0.1902,0.3931,0.5833,1718,abundance
X63_m_2017,63,south,water,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543373,5418240,2319,109.8,2008,Jakob_Huber_Jakob_Strak,249,249,0.1558,0.716,0.3969,-0.7514,-0.1115,0.3944,0.2012,0.1712,0.3724,1819,abundance
X63_m_2017,63,south,water,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543373,5418240,2319,109.8,2008,Jakob_Huber_Jakob_Strak,249,249,0.1558,0.716,0.3969,-0.7514,-0.1115,0.3944,0.2876,0.2493,0.5369,1921,abundance
X63_m_2017,63,south,water,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543373,5418240,2319,109.8,2008,Jakob_Huber_Jakob_Strak,249,249,0.1558,0.716,0.3969,-0.7514,-0.1115,0.3944,0.1896,0.3635,0.553,1719,abundance
X63_m_2017,63,south,water,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543373,5418240,2319,109.8,2008,Jakob_Huber_Jakob_Strak,249,249,0.1558,0.716,0.3969,-0.7514,-0.1115,0.3944,0.1942,0.3307,0.5249,1721,abundance
X64_m_2017,64,north,land,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543362,5418247,2319,122.8,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,253,253,2.0627,0.8645,0.5057,-0.7514,-0.1115,0.3944,0.1884,0.1159,0.3043,1718,presence
X64_m_2017,64,north,land,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543362,5418247,2319,122.8,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,253,253,2.0627,0.8645,0.5057,-0.7514,-0.1115,0.3944,0.0725,0.1449,0.2174,1819,presence
X64_m_2017,64,north,land,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543362,5418247,2319,122.8,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,253,253,2.0627,0.8645,0.5057,-0.7514,-0.1115,0.3944,0.1467,0.16,0.3067,1921,presence
X64_m_2017,64,north,land,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543362,5418247,2319,122.8,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,253,253,2.0627,0.8645,0.5057,-0.7514,-0.1115,0.3944,0.1081,0.1081,0.2162,1719,presence
X64_m_2017,64,north,land,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543362,5418247,2319,122.8,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,253,253,2.0627,0.8645,0.5057,-0.7514,-0.1115,0.3944,0.16,0.1733,0.3333,1721,presence
X64_m_2017,64,north,land,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543362,5418247,2319,122.8,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,253,253,2.0627,0.8645,0.5057,-0.7514,-0.1115,0.3944,0.1251,0.4475,0.5726,1718,abundance
X64_m_2017,64,north,land,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543362,5418247,2319,122.8,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,253,253,2.0627,0.8645,0.5057,-0.7514,-0.1115,0.3944,0.151,0.2168,0.3678,1819,abundance
X64_m_2017,64,north,land,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543362,5418247,2319,122.8,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,253,253,2.0627,0.8645,0.5057,-0.7514,-0.1115,0.3944,0.2512,0.2189,0.4701,1921,abundance
X64_m_2017,64,north,land,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543362,5418247,2319,122.8,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,253,253,2.0627,0.8645,0.5057,-0.7514,-0.1115,0.3944,0.0918,0.4719,0.5637,1719,abundance
X64_m_2017,64,north,land,32,Parkstetten-Reibersdorf,PAR,PAR-2008,4543362,5418247,2319,122.8,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,253,253,2.0627,0.8645,0.5057,-0.7514,-0.1115,0.3944,0.1309,0.4831,0.614,1721,abundance
X65_m_2017,65,south,land,33,Stoegermuehlbach,STO,STO-2002,4572285,5405220,2278,1726.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,257,257,0.2229,0.1108,0.1573,1.512,-0.647,-0.7922,0.2,0.1455,0.3455,1718,presence
X65_m_2017,65,south,land,33,Stoegermuehlbach,STO,STO-2002,4572285,5405220,2278,1726.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,257,257,0.2229,0.1108,0.1573,1.512,-0.647,-0.7922,0.0806,0.2419,0.3226,1819,presence
X65_m_2017,65,south,land,33,Stoegermuehlbach,STO,STO-2002,4572285,5405220,2278,1726.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,257,257,0.2229,0.1108,0.1573,1.512,-0.647,-0.7922,0.3651,0.2222,0.5873,1921,presence
X65_m_2017,65,south,land,33,Stoegermuehlbach,STO,STO-2002,4572285,5405220,2278,1726.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,257,257,0.2229,0.1108,0.1573,1.512,-0.647,-0.7922,0.1231,0.2308,0.3538,1719,presence
X65_m_2017,65,south,land,33,Stoegermuehlbach,STO,STO-2002,4572285,5405220,2278,1726.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,257,257,0.2229,0.1108,0.1573,1.512,-0.647,-0.7922,0.3214,0.2857,0.6071,1721,presence
X65_m_2017,65,south,land,33,Stoegermuehlbach,STO,STO-2002,4572285,5405220,2278,1726.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,257,257,0.2229,0.1108,0.1573,1.512,-0.647,-0.7922,0.1815,0.1949,0.3764,1718,abundance
X65_m_2017,65,south,land,33,Stoegermuehlbach,STO,STO-2002,4572285,5405220,2278,1726.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,257,257,0.2229,0.1108,0.1573,1.512,-0.647,-0.7922,0.1266,0.3249,0.4514,1819,abundance
X65_m_2017,65,south,land,33,Stoegermuehlbach,STO,STO-2002,4572285,5405220,2278,1726.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,257,257,0.2229,0.1108,0.1573,1.512,-0.647,-0.7922,0.3457,0.2233,0.569,1921,abundance
X65_m_2017,65,south,land,33,Stoegermuehlbach,STO,STO-2002,4572285,5405220,2278,1726.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,257,257,0.2229,0.1108,0.1573,1.512,-0.647,-0.7922,0.0651,0.2763,0.3414,1719,abundance
X65_m_2017,65,south,land,33,Stoegermuehlbach,STO,STO-2002,4572285,5405220,2278,1726.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,257,257,0.2229,0.1108,0.1573,1.512,-0.647,-0.7922,0.2186,0.3098,0.5284,1721,abundance
X66_m_2017,66,north,water,33,Stoegermuehlbach,STO,STO-2002,4572279,5405229,2278,1723.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,261,261,0.2807,0.0484,0.5206,1.512,-0.647,-0.7922,0.2,0.32,0.52,1718,presence
X66_m_2017,66,north,water,33,Stoegermuehlbach,STO,STO-2002,4572279,5405229,2278,1723.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,261,261,0.2807,0.0484,0.5206,1.512,-0.647,-0.7922,0.1406,0.2656,0.4062,1819,presence
X66_m_2017,66,north,water,33,Stoegermuehlbach,STO,STO-2002,4572279,5405229,2278,1723.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,261,261,0.2807,0.0484,0.5206,1.512,-0.647,-0.7922,0.375,0.25,0.625,1921,presence
X66_m_2017,66,north,water,33,Stoegermuehlbach,STO,STO-2002,4572279,5405229,2278,1723.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,261,261,0.2807,0.0484,0.5206,1.512,-0.647,-0.7922,0.1897,0.431,0.6207,1719,presence
X66_m_2017,66,north,water,33,Stoegermuehlbach,STO,STO-2002,4572279,5405229,2278,1723.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,261,261,0.2807,0.0484,0.5206,1.512,-0.647,-0.7922,0.12,0.24,0.36,1721,presence
X66_m_2017,66,north,water,33,Stoegermuehlbach,STO,STO-2002,4572279,5405229,2278,1723.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,261,261,0.2807,0.0484,0.5206,1.512,-0.647,-0.7922,0.4509,0.1001,0.551,1718,abundance
X66_m_2017,66,north,water,33,Stoegermuehlbach,STO,STO-2002,4572279,5405229,2278,1723.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,261,261,0.2807,0.0484,0.5206,1.512,-0.647,-0.7922,0.1038,0.486,0.5898,1819,abundance
X66_m_2017,66,north,water,33,Stoegermuehlbach,STO,STO-2002,4572279,5405229,2278,1723.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,261,261,0.2807,0.0484,0.5206,1.512,-0.647,-0.7922,0.3807,0.244,0.6248,1921,abundance
X66_m_2017,66,north,water,33,Stoegermuehlbach,STO,STO-2002,4572279,5405229,2278,1723.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,261,261,0.2807,0.0484,0.5206,1.512,-0.647,-0.7922,0.3289,0.3653,0.6943,1719,abundance
X66_m_2017,66,north,water,33,Stoegermuehlbach,STO,STO-2002,4572279,5405229,2278,1723.1,2002,Jakob_Huber_Simon_Reith_Jakob_Strak,261,261,0.2807,0.0484,0.5206,1.512,-0.647,-0.7922,0.3108,0.21,0.5208,1721,abundance
X67_o_2017,67,south,water,34,Pfelling,PFE,PFE-2008,4555183,5415826,2305,120.4,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,265,265,-0.3218,-0.0264,0.1183,-0.7514,-0.1115,0.3944,0.2192,0.0411,0.2603,1718,presence
X67_o_2017,67,south,water,34,Pfelling,PFE,PFE-2008,4555183,5415826,2305,120.4,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,265,265,-0.3218,-0.0264,0.1183,-0.7514,-0.1115,0.3944,0.0725,0.2029,0.2754,1819,presence
X67_o_2017,67,south,water,34,Pfelling,PFE,PFE-2008,4555183,5415826,2305,120.4,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,265,265,-0.3218,-0.0264,0.1183,-0.7514,-0.1115,0.3944,0.209,0.0448,0.2537,1921,presence
X67_o_2017,67,south,water,34,Pfelling,PFE,PFE-2008,4555183,5415826,2305,120.4,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,265,265,-0.3218,-0.0264,0.1183,-0.7514,-0.1115,0.3944,0.1707,0.122,0.2927,1719,presence
X67_o_2017,67,south,water,34,Pfelling,PFE,PFE-2008,4555183,5415826,2305,120.4,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,265,265,-0.3218,-0.0264,0.1183,-0.7514,-0.1115,0.3944,0.2676,0.0563,0.3239,1721,presence
X67_o_2017,67,south,water,34,Pfelling,PFE,PFE-2008,4555183,5415826,2305,120.4,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,265,265,-0.3218,-0.0264,0.1183,-0.7514,-0.1115,0.3944,0.2322,0.2752,0.5074,1718,abundance
X67_o_2017,67,south,water,34,Pfelling,PFE,PFE-2008,4555183,5415826,2305,120.4,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,265,265,-0.3218,-0.0264,0.1183,-0.7514,-0.1115,0.3944,0.1479,0.4453,0.5932,1819,abundance
X67_o_2017,67,south,water,34,Pfelling,PFE,PFE-2008,4555183,5415826,2305,120.4,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,265,265,-0.3218,-0.0264,0.1183,-0.7514,-0.1115,0.3944,0.4723,0.1539,0.6262,1921,abundance
X67_o_2017,67,south,water,34,Pfelling,PFE,PFE-2008,4555183,5415826,2305,120.4,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,265,265,-0.3218,-0.0264,0.1183,-0.7514,-0.1115,0.3944,0.1642,0.5003,0.6644,1719,abundance
X67_o_2017,67,south,water,34,Pfelling,PFE,PFE-2008,4555183,5415826,2305,120.4,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,265,265,-0.3218,-0.0264,0.1183,-0.7514,-0.1115,0.3944,0.304,0.3237,0.6277,1721,abundance
X68_m_2017,68,north,land,34,Pfelling,PFE,PFE-2008,4555191,5415833,2305,131,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,269,269,0.547,0.2962,-0.3311,-0.7514,-0.1115,0.3944,0.1522,0.1522,0.3043,1718,presence
X68_m_2017,68,north,land,34,Pfelling,PFE,PFE-2008,4555191,5415833,2305,131,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,269,269,0.547,0.2962,-0.3311,-0.7514,-0.1115,0.3944,0.0357,0.2143,0.25,1819,presence
X68_m_2017,68,north,land,34,Pfelling,PFE,PFE-2008,4555191,5415833,2305,131,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,269,269,0.547,0.2962,-0.3311,-0.7514,-0.1115,0.3944,0.3462,0.0769,0.4231,1921,presence
X68_m_2017,68,north,land,34,Pfelling,PFE,PFE-2008,4555191,5415833,2305,131,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,269,269,0.547,0.2962,-0.3311,-0.7514,-0.1115,0.3944,0.125,0.3036,0.4286,1719,presence
X68_m_2017,68,north,land,34,Pfelling,PFE,PFE-2008,4555191,5415833,2305,131,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,269,269,0.547,0.2962,-0.3311,-0.7514,-0.1115,0.3944,0.2619,0.1667,0.4286,1721,presence
X68_m_2017,68,north,land,34,Pfelling,PFE,PFE-2008,4555191,5415833,2305,131,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,269,269,0.547,0.2962,-0.3311,-0.7514,-0.1115,0.3944,0.1004,0.1004,0.2007,1718,abundance
X68_m_2017,68,north,land,34,Pfelling,PFE,PFE-2008,4555191,5415833,2305,131,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,269,269,0.547,0.2962,-0.3311,-0.7514,-0.1115,0.3944,0.0319,0.311,0.3429,1819,abundance
X68_m_2017,68,north,land,34,Pfelling,PFE,PFE-2008,4555191,5415833,2305,131,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,269,269,0.547,0.2962,-0.3311,-0.7514,-0.1115,0.3944,0.6502,0.1077,0.7579,1921,abundance
X68_m_2017,68,north,land,34,Pfelling,PFE,PFE-2008,4555191,5415833,2305,131,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,269,269,0.547,0.2962,-0.3311,-0.7514,-0.1115,0.3944,0.0502,0.3292,0.3794,1719,abundance
X68_m_2017,68,north,land,34,Pfelling,PFE,PFE-2008,4555191,5415833,2305,131,2008,Jakob_Huber_Simon_Reith_Jakob_Strak,269,269,0.547,0.2962,-0.3311,-0.7514,-0.1115,0.3944,0.4727,0.1623,0.6351,1721,abundance
X69_m_2017,69,north,water,35,Irlbach,IRL,IRL-2011,4554993,5412682,2301,1225.5,2011,Jakob_Huber,273,273,0.8938,0.329,-0.1934,-0.2795,-0.2306,-0.9709,NA,NA,NA,NA,NA
X70_m_2017,70,south,land,35,Irlbach,IRL,IRL-2011,4554990,5412675,2301,1228,2011,Jakob_Huber,277,277,0.5828,0.25,-0.0617,-0.2795,-0.2306,-0.9709,0.1818,0.2727,0.4545,1718,presence
X70_m_2017,70,south,land,35,Irlbach,IRL,IRL-2011,4554990,5412675,2301,1228,2011,Jakob_Huber,277,277,0.5828,0.25,-0.0617,-0.2795,-0.2306,-0.9709,0.1852,0.2963,0.4815,1819,presence
X70_m_2017,70,south,land,35,Irlbach,IRL,IRL-2011,4554990,5412675,2301,1228,2011,Jakob_Huber,277,277,0.5828,0.25,-0.0617,-0.2795,-0.2306,-0.9709,0.2222,0.1111,0.3333,1921,presence
X70_m_2017,70,south,land,35,Irlbach,IRL,IRL-2011,4554990,5412675,2301,1228,2011,Jakob_Huber,277,277,0.5828,0.25,-0.0617,-0.2795,-0.2306,-0.9709,0.12,0.32,0.44,1719,presence
X70_m_2017,70,south,land,35,Irlbach,IRL,IRL-2011,4554990,5412675,2301,1228,2011,Jakob_Huber,277,277,0.5828,0.25,-0.0617,-0.2795,-0.2306,-0.9709,0.1364,0.2273,0.3636,1721,presence
X70_m_2017,70,south,land,35,Irlbach,IRL,IRL-2011,4554990,5412675,2301,1228,2011,Jakob_Huber,277,277,0.5828,0.25,-0.0617,-0.2795,-0.2306,-0.9709,0.0177,0.0973,0.115,1718,abundance
X70_m_2017,70,south,land,35,Irlbach,IRL,IRL-2011,4554990,5412675,2301,1228,2011,Jakob_Huber,277,277,0.5828,0.25,-0.0617,-0.2795,-0.2306,-0.9709,0.2629,0.4075,0.6705,1819,abundance
X70_m_2017,70,south,land,35,Irlbach,IRL,IRL-2011,4554990,5412675,2301,1228,2011,Jakob_Huber,277,277,0.5828,0.25,-0.0617,-0.2795,-0.2306,-0.9709,0.4201,0.0654,0.4855,1921,abundance
X70_m_2017,70,south,land,35,Irlbach,IRL,IRL-2011,4554990,5412675,2301,1228,2011,Jakob_Huber,277,277,0.5828,0.25,-0.0617,-0.2795,-0.2306,-0.9709,0.2788,0.5005,0.7792,1719,abundance
X70_m_2017,70,south,land,35,Irlbach,IRL,IRL-2011,4554990,5412675,2301,1228,2011,Jakob_Huber,277,277,0.5828,0.25,-0.0617,-0.2795,-0.2306,-0.9709,0.4099,0.2655,0.6754,1721,abundance
