"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1M_T2M","3271","1992-12-01","-0.58","4","10",
"OBS_DEU_P1M_T2M","3271","1993-01-01","0.53","4","10",
"OBS_DEU_P1M_T2M","3271","1993-02-01","-3.79","4","10",
"OBS_DEU_P1M_T2M","3271","1993-03-01","2.59","4","10",
"OBS_DEU_P1M_T2M","3271","1993-04-01","10.42","4","10",
"OBS_DEU_P1M_T2M","3271","1993-05-01","15.7","4","10",
"OBS_DEU_P1M_T2M","3271","1993-06-01","15.78","4","10",
"OBS_DEU_P1M_T2M","3271","1993-07-01","16.09","4","10",
"OBS_DEU_P1M_T2M","3271","1993-08-01","16.55","4","10",
"OBS_DEU_P1M_T2M","3271","1993-09-01","12.64","4","10",
"OBS_DEU_P1M_T2M","3271","1993-10-01","8.25","4","10",
"OBS_DEU_P1M_T2M","3271","1993-11-01","0.63","4","10",
"OBS_DEU_P1M_T2M","3271","1993-12-01","2.12","4","10",
"OBS_DEU_P1M_T2M","3271","1994-01-01","2.42","4","10",
"OBS_DEU_P1M_T2M","3271","1994-02-01","0.52","4","10",
"OBS_DEU_P1M_T2M","3271","1994-03-01","6.75","4","10",
"OBS_DEU_P1M_T2M","3271","1994-04-01","7.85","4","10",
"OBS_DEU_P1M_T2M","3271","1994-05-01","13.56","4","10",
"OBS_DEU_P1M_T2M","3271","1994-06-01","16.74","4","10",
"OBS_DEU_P1M_T2M","3271","1994-07-01","21.21","4","10",
"OBS_DEU_P1M_T2M","3271","1994-08-01","18.49","4","10",
"OBS_DEU_P1M_T2M","3271","1994-09-01","13.66","4","10",
"OBS_DEU_P1M_T2M","3271","1994-10-01","6.57","4","10",
"OBS_DEU_P1M_T2M","3271","1994-11-01","7.16","4","10",
"OBS_DEU_P1M_T2M","3271","1994-12-01","1.43","4","10",
"OBS_DEU_P1M_T2M","3271","1995-01-01","-2.17","4","10",
"OBS_DEU_P1M_T2M","3271","1995-02-01","3.2","4","10",
"OBS_DEU_P1M_T2M","3271","1995-03-01","2.9","4","10",
"OBS_DEU_P1M_T2M","3271","1995-04-01","9.45","4","10",
"OBS_DEU_P1M_T2M","3271","1995-05-01","13.15","4","10",
"OBS_DEU_P1M_T2M","3271","1995-06-01","14.7","4","10",
"OBS_DEU_P1M_T2M","3271","1995-07-01","20.3","4","10",
"OBS_DEU_P1M_T2M","3271","1995-08-01","17.14","4","10",
"OBS_DEU_P1M_T2M","3271","1995-09-01","12.15","4","10",
"OBS_DEU_P1M_T2M","3271","1995-10-01","10.82","4","10",
"OBS_DEU_P1M_T2M","3271","1995-11-01","1.41","4","10",
"OBS_DEU_P1M_T2M","3271","1995-12-01","-1.43","4","10",
"OBS_DEU_P1M_T2M","3271","1996-01-01","-3.78","4","10",
"OBS_DEU_P1M_T2M","3271","1996-02-01","-3.11","4","10",
"OBS_DEU_P1M_T2M","3271","1996-03-01","0.35","4","10",
"OBS_DEU_P1M_T2M","3271","1996-04-01","8.28","4","10",
"OBS_DEU_P1M_T2M","3271","1996-05-01","13.13","4","10",
"OBS_DEU_P1M_T2M","3271","1996-06-01","16.89","4","10",
"OBS_DEU_P1M_T2M","3271","1996-07-01","16.13","4","10",
"OBS_DEU_P1M_T2M","3271","1996-08-01","16.38","4","10",
"OBS_DEU_P1M_T2M","3271","1996-09-01","11.15","4","10",
"OBS_DEU_P1M_T2M","3271","1996-10-01","8.88","4","10",
"OBS_DEU_P1M_T2M","3271","1996-11-01","4.72","4","10",
"OBS_DEU_P1M_T2M","3271","1996-12-01","-3.85","4","10",
"OBS_DEU_P1M_T2M","3271","1997-01-01","-4.46","4","10",
"OBS_DEU_P1M_T2M","3271","1997-02-01","2.07","4","10",
"OBS_DEU_P1M_T2M","3271","1997-03-01","5.5","4","10",
"OBS_DEU_P1M_T2M","3271","1997-04-01","6.04","4","10",
"OBS_DEU_P1M_T2M","3271","1997-05-01","13.47","4","10",
"OBS_DEU_P1M_T2M","3271","1997-06-01","16.51","4","10",
"OBS_DEU_P1M_T2M","3271","1997-07-01","17.07","4","10",
"OBS_DEU_P1M_T2M","3271","1997-08-01","18.27","4","10",
"OBS_DEU_P1M_T2M","3271","1997-09-01","13.35","4","10",
"OBS_DEU_P1M_T2M","3271","1997-10-01","6.86","4","10",
"OBS_DEU_P1M_T2M","3271","1997-11-01","3.85","4","10",
"OBS_DEU_P1M_T2M","3271","1997-12-01","1.83","4","10",
"OBS_DEU_P1M_T2M","3271","1998-01-01","0.58","4","10",
"OBS_DEU_P1M_T2M","3271","1998-02-01","1.78","4","10",
"OBS_DEU_P1M_T2M","3271","1998-03-01","4.36","4","10",
"OBS_DEU_P1M_T2M","3271","1998-04-01","9.41","4","10",
"OBS_DEU_P1M_T2M","3271","1998-05-01","14.26","4","10",
"OBS_DEU_P1M_T2M","3271","1998-06-01","17.23","4","10",
"OBS_DEU_P1M_T2M","3271","1998-07-01","17.63","4","10",
"OBS_DEU_P1M_T2M","3271","1998-08-01","17.41","4","10",
"OBS_DEU_P1M_T2M","3271","1998-09-01","13.05","4","10",
"OBS_DEU_P1M_T2M","3271","1998-10-01","9.31","4","10",
"OBS_DEU_P1M_T2M","3271","1998-11-01","1.27","4","10",
"OBS_DEU_P1M_T2M","3271","1998-12-01","-1.28","4","10",
"OBS_DEU_P1M_T2M","3271","1999-01-01","-0.49","4","10",
"OBS_DEU_P1M_T2M","3271","1999-02-01","-1.44","4","10",
"OBS_DEU_P1M_T2M","3271","1999-03-01","5.12","4","10",
"OBS_DEU_P1M_T2M","3271","1999-04-01","9","4","10",
"OBS_DEU_P1M_T2M","3271","1999-05-01","14.74","4","10",
"OBS_DEU_P1M_T2M","3271","1999-06-01","15.95","4","10",
"OBS_DEU_P1M_T2M","3271","1999-07-01","18.56","4","10",
"OBS_DEU_P1M_T2M","3271","1999-08-01","17.24","4","10",
"OBS_DEU_P1M_T2M","3271","1999-09-01","16.23","4","10",
"OBS_DEU_P1M_T2M","3271","1999-10-01","8.65","4","10",
"OBS_DEU_P1M_T2M","3271","1999-11-01","2.37","4","10",
"OBS_DEU_P1M_T2M","3271","1999-12-01","0.23","4","10",
"OBS_DEU_P1M_T2M","3271","2000-01-01","-2.26","4","10",
"OBS_DEU_P1M_T2M","3271","2000-02-01","2.67","4","10",
"OBS_DEU_P1M_T2M","3271","2000-03-01","4.78","4","10",
"OBS_DEU_P1M_T2M","3271","2000-04-01","10.72","4","10",
"OBS_DEU_P1M_T2M","3271","2000-05-01","14.9","4","10",
"OBS_DEU_P1M_T2M","3271","2000-06-01","17.76","4","10",
"OBS_DEU_P1M_T2M","3271","2000-07-01","15.58","4","10",
"OBS_DEU_P1M_T2M","3271","2000-08-01","18.18","4","10",
"OBS_DEU_P1M_T2M","3271","2000-09-01","13.64","4","10",
"OBS_DEU_P1M_T2M","3271","2000-10-01","10.38","4","10",
"OBS_DEU_P1M_T2M","3271","2000-11-01","5.22","4","10",
"OBS_DEU_P1M_T2M","3271","2000-12-01","1.09","4","10",
"OBS_DEU_P1M_T2M","3271","2001-01-01","-0.82","4","10",
"OBS_DEU_P1M_T2M","3271","2001-02-01","1.32","4","10",
"OBS_DEU_P1M_T2M","3271","2001-03-01","6.01","4","10",
"OBS_DEU_P1M_T2M","3271","2001-04-01","7.16","4","10",
"OBS_DEU_P1M_T2M","3271","2001-05-01","16","4","10",
"OBS_DEU_P1M_T2M","3271","2001-06-01","14.77","4","10",
"OBS_DEU_P1M_T2M","3271","2001-07-01","17.99","4","10",
"OBS_DEU_P1M_T2M","3271","2001-08-01","18.11","4","10",
"OBS_DEU_P1M_T2M","3271","2001-09-01","11.39","4","10",
"OBS_DEU_P1M_T2M","3271","2001-10-01","11.42","4","10",
"OBS_DEU_P1M_T2M","3271","2001-11-01","2.28","4","10",
"OBS_DEU_P1M_T2M","3271","2001-12-01","-1.76","4","10",
"OBS_DEU_P1M_T2M","3271","2002-01-01","-2.64","4","10",
"OBS_DEU_P1M_T2M","3271","2002-02-01","3.87","4","10",
"OBS_DEU_P1M_T2M","3271","2002-03-01","4.84","4","10",
"OBS_DEU_P1M_T2M","3271","2002-04-01","9.03","4","10",
"OBS_DEU_P1M_T2M","3271","2002-05-01","14.89","4","10",
"OBS_DEU_P1M_T2M","3271","2002-06-01","18.47","4","10",
"OBS_DEU_P1M_T2M","3271","2002-07-01","18.13","4","10",
"OBS_DEU_P1M_T2M","3271","2002-08-01","18.17","4","10",
"OBS_DEU_P1M_T2M","3271","2002-09-01","12.09","4","10",
"OBS_DEU_P1M_T2M","3271","2002-10-01","8.06","4","10",
"OBS_DEU_P1M_T2M","3271","2002-11-01","5.43","4","10",
"OBS_DEU_P1M_T2M","3271","2002-12-01","0.61","4","10",
"OBS_DEU_P1M_T2M","3271","2003-01-01","-1.84","4","10",
"OBS_DEU_P1M_T2M","3271","2003-02-01","-3.94","4","10",
"OBS_DEU_P1M_T2M","3271","2003-03-01","4.27","4","10",
"OBS_DEU_P1M_T2M","3271","2003-04-01","8.69","4","10",
"OBS_DEU_P1M_T2M","3271","2003-05-01","15.36","4","10",
"OBS_DEU_P1M_T2M","3271","2003-06-01","19.92","4","10",
"OBS_DEU_P1M_T2M","3271","2003-07-01","19.23","4","10",
"OBS_DEU_P1M_T2M","3271","2003-08-01","20.95","4","10",
"OBS_DEU_P1M_T2M","3271","2003-09-01","13.37","4","10",
"OBS_DEU_P1M_T2M","3271","2003-10-01","5.95","4","10",
"OBS_DEU_P1M_T2M","3271","2003-11-01","4.46","4","10",
"OBS_DEU_P1M_T2M","3271","2003-12-01","-0.54","4","10",
"OBS_DEU_P1M_T2M","3271","2004-01-01","-2.21","4","10",
"OBS_DEU_P1M_T2M","3271","2004-02-01","0.82","4","10",
"OBS_DEU_P1M_T2M","3271","2004-03-01","3.22","4","10",
"OBS_DEU_P1M_T2M","3271","2004-04-01","10.08","4","10",
"OBS_DEU_P1M_T2M","3271","2004-05-01","12.09","4","10",
"OBS_DEU_P1M_T2M","3271","2004-06-01","15.78","4","10",
"OBS_DEU_P1M_T2M","3271","2004-07-01","17.47","4","10",
"OBS_DEU_P1M_T2M","3271","2004-08-01","18.13","4","10",
"OBS_DEU_P1M_T2M","3271","2004-09-01","13.73","4","10",
"OBS_DEU_P1M_T2M","3271","2004-10-01","9.72","4","10",
"OBS_DEU_P1M_T2M","3271","2004-11-01","2.98","4","10",
"OBS_DEU_P1M_T2M","3271","2004-12-01","-1.25","4","10",
"OBS_DEU_P1M_T2M","3271","2005-01-01","-0.73","4","10",
"OBS_DEU_P1M_T2M","3271","2005-02-01","-2.95","4","10",
"OBS_DEU_P1M_T2M","3271","2005-03-01","1.8","4","10",
"OBS_DEU_P1M_T2M","3271","2005-04-01","9.53","4","10",
"OBS_DEU_P1M_T2M","3271","2005-05-01","13.4","4","10",
"OBS_DEU_P1M_T2M","3271","2005-06-01","17.03","4","10",
"OBS_DEU_P1M_T2M","3271","2005-07-01","17.95","4","10",
"OBS_DEU_P1M_T2M","3271","2005-08-01","16.09","4","10",
"OBS_DEU_P1M_T2M","3271","2005-09-01","14.71","4","10",
"OBS_DEU_P1M_T2M","3271","2005-10-01","9.88","4","10",
"OBS_DEU_P1M_T2M","3271","2005-11-01","2.35","4","10",
"OBS_DEU_P1M_T2M","3271","2005-12-01","-1.47","4","10",
"OBS_DEU_P1M_T2M","3271","2006-01-01","-5.64","4","10",
"OBS_DEU_P1M_T2M","3271","2006-02-01","-2.5","4","10",
"OBS_DEU_P1M_T2M","3271","2006-03-01","0.76","4","10",
"OBS_DEU_P1M_T2M","3271","2006-04-01","8.84","4","10",
"OBS_DEU_P1M_T2M","3271","2006-05-01","13.4","4","10",
"OBS_DEU_P1M_T2M","3271","2006-06-01","17.43","4","10",
"OBS_DEU_P1M_T2M","3271","2006-07-01","21.35","4","10",
"OBS_DEU_P1M_T2M","3271","2006-08-01","15.22","4","10",
"OBS_DEU_P1M_T2M","3271","2006-09-01","15.98","4","10",
"OBS_DEU_P1M_T2M","3271","2006-10-01","10.56","4","10",
"OBS_DEU_P1M_T2M","3271","2006-11-01","5.05","4","10",
"OBS_DEU_P1M_T2M","3271","2006-12-01","1.37","4","10",
"OBS_DEU_P1M_T2M","3271","2007-01-01","3.09","4","10",
"OBS_DEU_P1M_T2M","3271","2007-02-01","3.87","4","10",
"OBS_DEU_P1M_T2M","3271","2007-03-01","6.25","4","10",
"OBS_DEU_P1M_T2M","3271","2007-04-01","12.17","4","10",
"OBS_DEU_P1M_T2M","3271","2007-05-01","14.46","4","10",
"OBS_DEU_P1M_T2M","3271","2007-06-01","18.32","4","10",
"OBS_DEU_P1M_T2M","3271","2007-07-01","18.31","4","10",
"OBS_DEU_P1M_T2M","3271","2007-08-01","17.16","4","10",
"OBS_DEU_P1M_T2M","3271","2007-09-01","11.92","4","10",
"OBS_DEU_P1M_T2M","3271","2007-10-01","7.96","4","10",
"OBS_DEU_P1M_T2M","3271","2007-11-01","1.84","4","10",
"OBS_DEU_P1M_T2M","3271","2007-12-01","0.13","4","10",
"OBS_DEU_P1M_T2M","3271","2008-01-01","0.71","4","10",
"OBS_DEU_P1M_T2M","3271","2008-02-01","2.22","4","10",
"OBS_DEU_P1M_T2M","3271","2008-03-01","4.1","4","10",
"OBS_DEU_P1M_T2M","3271","2008-04-01","8.64","4","10",
"OBS_DEU_P1M_T2M","3271","2008-05-01","15.16","4","10",
"OBS_DEU_P1M_T2M","3271","2008-06-01","17.97","4","10",
"OBS_DEU_P1M_T2M","3271","2008-07-01","18.27","4","10",
"OBS_DEU_P1M_T2M","3271","2008-08-01","17.7","4","10",
"OBS_DEU_P1M_T2M","3271","2008-09-01","12.38","4","10",
"OBS_DEU_P1M_T2M","3271","2008-10-01","8.52","4","10",
"OBS_DEU_P1M_T2M","3271","2008-11-01","3.91","4","10",
"OBS_DEU_P1M_T2M","3271","2008-12-01","0.6","4","10",
"OBS_DEU_P1M_T2M","3271","2009-01-01","-4.35","4","10",
"OBS_DEU_P1M_T2M","3271","2009-02-01","-0.59","4","10",
"OBS_DEU_P1M_T2M","3271","2009-03-01","3.87","4","10",
"OBS_DEU_P1M_T2M","3271","2009-04-01","12.73","4","10",
"OBS_DEU_P1M_T2M","3271","2009-05-01","14.38","4","10",
"OBS_DEU_P1M_T2M","3271","2009-06-01","15.97","4","10",
"OBS_DEU_P1M_T2M","3271","2009-07-01","18.41","4","10",
"OBS_DEU_P1M_T2M","3271","2009-08-01","18.77","4","10",
"OBS_DEU_P1M_T2M","3271","2009-09-01","15.07","4","10",
"OBS_DEU_P1M_T2M","3271","2009-10-01","7.87","4","10",
"OBS_DEU_P1M_T2M","3271","2009-11-01","5.74","4","10",
"OBS_DEU_P1M_T2M","3271","2009-12-01","-0.02","4","10",
"OBS_DEU_P1M_T2M","3271","2010-01-01","-2.89","4","10",
"OBS_DEU_P1M_T2M","3271","2010-02-01","-0.95","4","10",
"OBS_DEU_P1M_T2M","3271","2010-03-01","3.93","4","10",
"OBS_DEU_P1M_T2M","3271","2010-04-01","8.97","4","10",
"OBS_DEU_P1M_T2M","3271","2010-05-01","12.24","4","10",
"OBS_DEU_P1M_T2M","3271","2010-06-01","17.21","4","10",
"OBS_DEU_P1M_T2M","3271","2010-07-01","20.18","4","10",
"OBS_DEU_P1M_T2M","3271","2010-08-01","16.85","4","10",
"OBS_DEU_P1M_T2M","3271","2010-09-01","11.97","4","10",
"OBS_DEU_P1M_T2M","3271","2010-10-01","7.33","4","10",
"OBS_DEU_P1M_T2M","3271","2010-11-01","4.96","4","10",
"OBS_DEU_P1M_T2M","3271","2010-12-01","-3.95","4","10",
"OBS_DEU_P1M_T2M","3271","2011-01-01","-1.17","4","10",
"OBS_DEU_P1M_T2M","3271","2011-02-01","-0.61","4","10",
"OBS_DEU_P1M_T2M","3271","2011-03-01","4.89","4","10",
"OBS_DEU_P1M_T2M","3271","2011-04-01","11.47","4","10",
"OBS_DEU_P1M_T2M","3271","2011-05-01","14.35","4","10",
"OBS_DEU_P1M_T2M","3271","2011-06-01","17.34","4","10",
"OBS_DEU_P1M_T2M","3271","2011-07-01","16.57","4","10",
"OBS_DEU_P1M_T2M","3271","2011-08-01","18.43","4","10",
"OBS_DEU_P1M_T2M","3271","2011-09-01","15.05","4","10",
"OBS_DEU_P1M_T2M","3271","2011-10-01","8.55","4","10",
"OBS_DEU_P1M_T2M","3271","2011-11-01","2.61","4","10",
"OBS_DEU_P1M_T2M","3271","2011-12-01","2.55","4","10",
"OBS_DEU_P1M_T2M","3271","2012-01-01","1.06","4","10",
"OBS_DEU_P1M_T2M","3271","2012-02-01","-4.08","4","10",
"OBS_DEU_P1M_T2M","3271","2012-03-01","6.24","4","10",
"OBS_DEU_P1M_T2M","3271","2012-04-01","9.46","4","10",
"OBS_DEU_P1M_T2M","3271","2012-05-01","14.99","4","10",
"OBS_DEU_P1M_T2M","3271","2012-06-01","17.42","4","10",
"OBS_DEU_P1M_T2M","3271","2012-07-01","18.43","4","10",
"OBS_DEU_P1M_T2M","3271","2012-08-01","18.61","4","10",
"OBS_DEU_P1M_T2M","3271","2012-09-01","13.75","4","10",
"OBS_DEU_P1M_T2M","3271","2012-10-01","8.04","4","10",
"OBS_DEU_P1M_T2M","3271","2012-11-01","4.45","4","10",
"OBS_DEU_P1M_T2M","3271","2012-12-01","-0.11","4","10",
"OBS_DEU_P1M_T2M","3271","2013-01-01","0.2","4","10",
"OBS_DEU_P1M_T2M","3271","2013-02-01","-0.87","4","10",
"OBS_DEU_P1M_T2M","3271","2013-03-01","2.18","4","10",
"OBS_DEU_P1M_T2M","3271","2013-04-01","9.35","4","10",
"OBS_DEU_P1M_T2M","3271","2013-05-01","12.62","4","7",
"OBS_DEU_P1M_T2M","3271","2013-06-01","16.26","4","3",
"OBS_DEU_P1M_T2M","3271","2013-07-01","20.4","4","3",
"OBS_DEU_P1M_T2M","3271","2013-08-01","18.7","4","3",
"OBS_DEU_P1M_T2M","3271","2013-09-01","13.52","4","3",
"OBS_DEU_P1M_T2M","3271","2013-10-01","9.41","4","3",
"OBS_DEU_P1M_T2M","3271","2013-11-01","4.03","4","3",
"OBS_DEU_P1M_T2M","3271","2013-12-01","0.62","4","3",
"OBS_DEU_P1M_T2M","3271","2014-01-01","1.15","4","3",
"OBS_DEU_P1M_T2M","3271","2014-02-01","2.9","4","3",
"OBS_DEU_P1M_T2M","3271","2014-03-01","6.84","4","3",
"OBS_DEU_P1M_T2M","3271","2014-04-01","10.62","4","3",
"OBS_DEU_P1M_T2M","3271","2014-05-01","12.85","4","3",
"OBS_DEU_P1M_T2M","3271","2014-06-01","17.31","4","3",
"OBS_DEU_P1M_T2M","3271","2014-07-01","19.11","4","3",
"OBS_DEU_P1M_T2M","3271","2014-08-01","16.43","4","3",
"OBS_DEU_P1M_T2M","3271","2014-09-01","14.6","4","3",
"OBS_DEU_P1M_T2M","3271","2014-10-01","10.95","4","3",
"OBS_DEU_P1M_T2M","3271","2014-11-01","5.55","4","3",
"OBS_DEU_P1M_T2M","3271","2014-12-01","2.29","4","3",
"OBS_DEU_P1M_T2M","3271","2015-01-01","1.2","4","3",
"OBS_DEU_P1M_T2M","3271","2015-02-01","-1","4","3",
"OBS_DEU_P1M_T2M","3271","2015-03-01","5.44","4","3",
"OBS_DEU_P1M_T2M","3271","2015-04-01","8.68","4","3",
"OBS_DEU_P1M_T2M","3271","2015-05-01","13.38","4","3",
"OBS_DEU_P1M_T2M","3271","2015-06-01","17.38","4","3",
"OBS_DEU_P1M_T2M","3271","2015-07-01","20.76","4","3",
"OBS_DEU_P1M_T2M","3271","2015-08-01","20.95","4","3",
"OBS_DEU_P1M_T2M","3271","2015-09-01","13.71","4","3",
"OBS_DEU_P1M_T2M","3271","2015-10-01","8.35","4","3",
"OBS_DEU_P1M_T2M","3271","2015-11-01","5.83","4","3",
"OBS_DEU_P1M_T2M","3271","2015-12-01","3.54","4","3",
"OBS_DEU_P1M_T2M","3271","2016-01-01","-0.3","4","3",
"OBS_DEU_P1M_T2M","3271","2016-02-01","3.62","4","3",
"OBS_DEU_P1M_T2M","3271","2016-03-01","4.6","4","3",
"OBS_DEU_P1M_T2M","3271","2016-04-01","9.07","4","3",
"OBS_DEU_P1M_T2M","3271","2016-05-01","13.94","4","3",
"OBS_DEU_P1M_T2M","3271","2016-06-01","17.14","4","3",
"OBS_DEU_P1M_T2M","3271","2016-07-01","18.95","4","3",
"OBS_DEU_P1M_T2M","3271","2016-08-01","17.63","4","3",
"OBS_DEU_P1M_T2M","3271","2016-09-01","15.94","4","3",
"OBS_DEU_P1M_T2M","3271","2016-10-01","8.29","4","3",
"OBS_DEU_P1M_T2M","3271","2016-11-01","3.05","4","3",
"OBS_DEU_P1M_T2M","3271","2016-12-01","-0.75","4","3",
"OBS_DEU_P1M_T2M","3271","2017-01-01","-6.15","4","3",
"OBS_DEU_P1M_T2M","3271","2017-02-01","1.65","4","3",
"OBS_DEU_P1M_T2M","3271","2017-03-01","6.85","4","3",
"OBS_DEU_P1M_T2M","3271","2017-04-01","8.09","4","3",
"OBS_DEU_P1M_T2M","3271","2017-05-01","14.69","4","3",
"OBS_DEU_P1M_T2M","3271","2017-06-01","18.91","4","3",
"OBS_DEU_P1M_T2M","3271","2017-07-01","18.75","4","3",
"OBS_DEU_P1M_T2M","3271","2017-08-01","18.78","4","3",
"OBS_DEU_P1M_T2M","3271","2017-09-01","12.17","4","3",
"OBS_DEU_P1M_T2M","3271","2017-10-01","9.98","4","3",
"OBS_DEU_P1M_T2M","3271","2017-11-01","3.88","4","3",
"OBS_DEU_P1M_T2M","3271","2017-12-01","0.6","4","3",
"OBS_DEU_P1M_T2M","3271","2018-01-01","2.65","4","3",
"OBS_DEU_P1M_T2M","3271","2018-02-01","-1.62","4","3",
"OBS_DEU_P1M_T2M","3271","2018-03-01","2.99","4","3",
"OBS_DEU_P1M_T2M","3271","2018-04-01","13.28","4","3",
"OBS_DEU_P1M_T2M","3271","2018-05-01","17.14","4","3",
"OBS_DEU_P1M_T2M","3271","2018-06-01","18.56","4","3",
"OBS_DEU_P1M_T2M","3271","2018-07-01","19.89","4","3",
"OBS_DEU_P1M_T2M","3271","2018-08-01","20.61","4","3",
"OBS_DEU_P1M_T2M","3271","2018-09-01","14.89","4","3",
"OBS_DEU_P1M_T2M","3271","2018-10-01","10.91","4","3",
"OBS_DEU_P1M_T2M","3271","2018-11-01","4.87","4","3",
"OBS_DEU_P1M_T2M","3271","2018-12-01","2.15","4","3",
"OBS_DEU_P1M_T2M","3271","2019-01-01","-0.83","4","3",
"OBS_DEU_P1M_T2M","3271","2019-02-01","0.93","4","3",
"OBS_DEU_P1M_T2M","3271","2019-03-01","6.75","4","3",
"OBS_DEU_P1M_T2M","3271","2019-04-01","11.3","4","3",
"OBS_DEU_P1M_T2M","3271","2019-05-01","11.55","4","3",
"OBS_DEU_P1M_T2M","3271","2019-06-01","20.78","4","3",
"OBS_DEU_P1M_T2M","3271","2019-07-01","19.62","4","3",
"OBS_DEU_P1M_T2M","3271","2019-08-01","19.29","4","3",
"OBS_DEU_P1M_T2M","3271","2019-09-01","14.18","4","3",
"OBS_DEU_P1M_T2M","3271","2019-10-01","10.18","4","3",
"OBS_DEU_P1M_T2M","3271","2019-11-01","4.81","4","3",
"OBS_DEU_P1M_T2M","3271","2019-12-01","2.22","4","3",
"OBS_DEU_P1M_T2M","3271","2020-01-01","0.52","4","3",
"OBS_DEU_P1M_T2M","3271","2020-02-01","4.3","4","3",
"OBS_DEU_P1M_T2M","3271","2020-03-01","5.59","4","3",
"OBS_DEU_P1M_T2M","3271","2020-04-01","11.31","4","3",
"OBS_DEU_P1M_T2M","3271","2020-05-01","12.41","4","3",
"OBS_DEU_P1M_T2M","3271","2020-06-01","16.55","4","3",
"OBS_DEU_P1M_T2M","3271","2020-07-01","18.38","4","3",
"OBS_DEU_P1M_T2M","3271","2020-08-01","19.23","4","3",
"OBS_DEU_P1M_T2M","3271","2020-09-01","14.92","4","3",
"OBS_DEU_P1M_T2M","3271","2020-10-01","9.41","4","3",
"OBS_DEU_P1M_T2M","3271","2020-11-01","3.89","4","3",
"OBS_DEU_P1M_T2M","3271","2020-12-01","1.65","4","3",
"OBS_DEU_P1M_T2M","3271","2021-01-01","-0.75","4","1",
"OBS_DEU_P1M_T2M","3271","2021-02-01","1.51","4","1",
"OBS_DEU_P1M_T2M","3271","2021-03-01","4.22","4","1",
